,tweet,label
2759,covid-19 is sparing essential workers.,fake
4698,covid-19 wiped out after 5g masts destroyed,fake
2650,"trump could have saved valet, secretary from virus    donaldtrump  medicaldoctor  trumpcouldhavesavedvalet",fake
5731,regarding how to respond to the covid-19 pandemic tommy tuberville did once say he “wouldn’t have a clue.” he also has not laid out a plan for what he would do about covid-19 but he has stated some positions.,fake
3152,"we are grateful for the level of interest in rapid covid testing from our community. please note that due to high demand caused by additional seasonal respiratory illnesses and current shipping delays, we are now in-between shipments of rapid covid testing kits.",fake
6300,man who set up home gym at start of lockdown seriously considering third workout,fake
5596,mitch mcconnell says senate will vote on coronavirus stimulus plan as soon as this week,fake
5878,"nancy pelosi said ""congress shall not vote remotely because it is not secure!"" while also saying that “americans should all vote for president by mail!”",fake
2023,facebook posts claims the asian hong kong swine and bird flus each “killed more people than coronavirus.”,fake
4143,new york jewish temple was found to hide medical n95 masks which is needed by hospitals.,fake
5823,woman who made online friend during lockdown horrified at suggestion they actually ‘meet up’,fake
1489,_claim that the coronavirus isn't new as there is a canine coronavirus vaccine since 2001._,fake
6145,"the logo of a covid-19 testing facility depicts anubis, the egyptian god of death.",fake
158,coronavirus this is how scientists believe  coronavirus affects the body.,fake
11,the nba is poised to restart this month. in march we reported on how the utah jazz got 58 coronavirus tests in a matter of hours at a time when u.s. testing was sluggish.,fake
988,"???if you have worked during the covid-19 pandemic, the department of labor has finally authorized up to $4,800 in hazard pay for qualified essential workers.??�",fake
1064,"this  of italy made the whole world cry

after losing the whole family to corona, the young man committed suicide by jumping from the roof of the building.",fake
3331,jared leto creating a cult to save people from the coronavirus?,fake
2090,"far better than banging thalis and shouting go corona go. also, far better than taking coronil.",fake
3114,claim: india began screening passengers from  covid19-affected countries before it had a single case:pm modi fact: the govt mandated universal screening of all international flights only on march 4 by when 27 cases had been detected across 5 indian states,fake
5483,neil gaiman blames sudden arrival in scotland from new zealand during lockdown on the faerie folk,fake
6342,viral post claims that a covid-19 infected patient was found in hsipaw township hospital in myanmar.,fake
523,"dps school charging 350 /= for these face masks from students . while in market its selling only 20 to 30 rupees , very unfortunate they should distribute these masks for students free of cost . and should not charge them during this pandamic .",fake
2045,"deadly coronavirus nothing to do with piss-poor bottled lager, drinkers reassured",fake
717,"???corona is so bad, this guy died twice!??�",fake
132,claim: india began screening passengers from  covid19-affected countries before it had a single case: pm modi fact: the govt mandated universal screening of all internat'l flights only on march 4 by when 27 cases had been detected across 5 indian states,fake
3661,a steam bar with inhalers treats or prevents covid-19 in pune.,fake
1417,a memo from the st. luke's hospital of kansas says drinking alcohol lowers the risk of getting infected with covid-19. vodka is most recommended for drinking cleaning and sanitizing.,fake
2260,"james franco said, ""coronavirus kills 3,000 people and we lose our shit. obesity kills ~300,000 people annually and we come out with a new flavor of doritos.""",fake
5134,image showing the condition of a flooded covid-19 ward in a hospital in bihar,fake
182,"while it is true that coronavirus can cause a sore throat and gargling with salt and warm water may make it feel better, it has no direct effect on the virus.  covid19  afaracare",fake
199,anti-vaxxers close to deciding which medical conditions they will pretend are caused by coronavirus vaccine,fake
135,_photo of a vaccine developed by u.s. scientists for covid-19._,fake
580,italy did not follow who protocol and did an autopsy on a corpse that died from covid-19 and realised that coronavirus is actually not a virus but a bacterium which gets amplified with 5g electromagnetic radiation that also produces inflammation and hypoxia and multiple other claims.,fake
4693,"an image that claims that asymptomatic carriers of the novel coronavirus are immune do not spread the coronavirus and communicate ""antibodies"" to other people.",fake
3387,idh hospital the main center in sri lanka for treating covid-19 patients is in shortage of number of essentials.,fake
4514,video of doctors being attacked in the old city of hyderabad when they went to screen locals for covid-19.,fake
5096,"old drug, new tricks? fish tank additive may treat coronavirus",fake
1003,no evidence hydroxychloroquine is helpful in preventing covid-19 study finds,fake
5871,the governor of maine has ordered restaurant staff to wear dog cone-style face visors as a precautionary measure against covid-19.,fake
3822,a  story by italian tv rai proves coronavirus was created in lab by chinese government.,fake
3536,mean old man loses his voice by yelling at 'covid-19 detourers' to get off his grass    coronavirus  oldpeople,fake
3957,chinese president xi jinping visited a mosque amid the coronavirus outbreak and asked the people of the muslim community to pray about present crisis.,fake
839,brazilian supreme court denied order for army hospitals to treat covid-19 patients.,fake
5060,president trump says he will be signing an executive order changing the name of the coronavirus    donaldtrump,fake
4028,"bidensoetoro harris, ccp &amp; associates caused this present covid bioweapon disaster!
bidensoetoro, the ccp &amp; associates should pay the whole world damages!
international law lawyers, get cracking!",fake
2877,???putin has stated russian citizens (have) 2 options stay home for 15 days or in jail for 5 years.??�,fake
1087,colombia is the last country in the coronavirus test ranking.,fake
5373,at his press briefing president trump defended his retweet of a viral video in which a doctor with a track record of bizarre medical claims said hydroxychloroquine is a coronavirus cure. it's not a cure.,fake
4086,a tiger in the bronx zoo tests positive for the coronavirus    coronavirus  tigers  bronxzoo  zoodirector,fake
3219,a video of nairobi governor mike sonko claiming the world health organization (who) recommends drinking alcohol to help prevent the new coronavirus is circulating online.,fake
3519,dad would rather get coronavirus than fist-bump.,fake
1093,local woman informs kids that mother’s day is going ahead despite coronavirus,fake
3235,a viral video where an interview from the tierra pura portal is disseminated to the doctor mariana colombres garmendia who denounces the overregistration of the numbers of people infected and killed by the covid-19 disease in argentina and says that the buenos aires government pays the doctors or institutions for doing so for the alleged purpose of extending the quarantine,fake
2585,"traces of the coronavirus are found at at&amp;t stadium, home of the dallas cowboys    coronavirus  dallascowboys",fake
2716,parcels from china can spread covid-19,fake
1596,"in a very real sense, (oklahoma has) flattened the curve. ... the number of cases in oklahoma — it's declined precipitously.",fake
1207,d: our timeline of president donald trump's response to the coronavirus pandemic includes his comments about a speedy vaccine and the bob woodward tapes.,fake
3388,"president trump blames coronavirus on “slitty-eyed foreigners, muslims, the new york times and the d�    donaldtrump",fake
3107,scripps urgent care in san diego is on lockdown two people with the new coronavirus are isolated.,fake
1278,college students are not at risk of being hospitalized for covid-19.,fake
3882,an audio that denounces the falsification of death certificates at the hospital de clínicas (caba argentina) to increase deaths from coronavirus.,fake
2836,boris johnson proposes ‘moonshot’ plan to defeat covid using jedi space magic,fake
3718,"another deadly unknown virus is spreading in mutton livestock market in india, so avoid consuming goat mutton. pass the video on.",fake
4482,"claim that ""there is no"" covid-19 virus.",fake
974,"cindy mccain endorses biden: 'we are republicans, yes, but americans foremost'    fox i, too, am widow of distinguished us military officer. would never affiliate myself w/ biden-deep $ ties to adversary ccp-launched bioweapon covid19 on us soil/world.",fake
5951,what happens to the job prospects of people made long-term unemployed by  covid19?   ceo   says being unemployed for more than a 1yr reduces your chance of finding work again by 40%. we found that to be a fair call:    factcheck  auspol,fake
3247,"alberto fernández about the coronavirus: ""mortality in people over 65 is 80%"".",fake
6231,lactancy is not recommended because of risks to covid-19 transmission from mother to child.,fake
3048,"if you hold your breath as the cursor moves in the video, you don’t have coronavirus.",fake
6136,president trump proposes constructing bigly retractable dome over usa    donaldtrump  josephbiden  coronavirus,fake
3210,our (covid-19) numbers are better than almost all countries.,fake
4803,man dying from coronavirus spends final day negotiating with health insurance provider    coronavirus  healthcare,fake
4954,new: you may have noticed there are new settings on your phone for tracking covid-19. what’s that all about? not an unauthorized surveillance plot as one popular social media rumor suggests.,fake
5083,now this was 2001 tell me why 19 years later they say there is no vaccine,fake
6132,ginger is the miracle cure for coronavirus,fake
2039,medical university in vienna has published a study about ibuprofen and coronavirus.,fake
3350,"the government’s lockdown sex rules, explained",fake
508,the novel coronavirus was ???man-made.??�,fake
5225,"who warned that the second wave of the pandemic would be ""catastrophic"".",fake
3606,suspected corona patient in hajipur jail,fake
5019,man worried about coronavirus still hasn’t gotten flu shot,fake
6076,label on disinfectant says the new coronavirus strain is not new.,fake
5104,puerta de hierro hospital in madrid uses a whole floor for the president's family.,fake
3721,the spain medical doctors association is impressed by president rodrigo duterte's response against covid-19.,fake
2204,"*_next financial year will be from 01.07.2020 to 31.03.2021_*

*rbi extends the year closing till 30.06.2020*

rbi: fiscal 2019-20 will end on june 30, 2020 while fiscal year 2020-21 will begin on july 1, 2020 but ends on march 31, 2021
*reserve bank of india re-draws its financial year*",fake
805,social media users claimed ghana did poorly with respect to food distribution amid the covid-19 season when compared to niger nigeria and rwanda.,fake
1267,coronavirus latest: is it time to turn on each other?,fake
4993,a facebook post wrongly suggests that the role of face masks for wildfire smoke protection and covid-19 are the same. they’re not.,fake
1440,visiting kids excited to give mom the gift of coronavirus    mothersday  thankyoumom,fake
4600,a video shows that the united states armed forces have entered new york city as the precaution against riots which once happened during the blackout in 1977.,fake
5413,famous singer sharda sinha passes away due to coronavirus,fake
6188,italian pm said that the country has surrendered to the covid-19 pandemic,fake
5763,as india detected more  covid19 cases in mar-apr 2020 fake misleading claims around the pandemic rose. most common were communal rumours followed by false guidelines/notifications per   analysis.,fake
2002,government finalising strategy to blame you for coronavirus deaths,fake
2212,american coronavirus vaccine killed five ukrainians.,fake
5166,covid 19 : 'achha chalta hu' boy breathed his hast after singing a hindi song,fake
220,"thank you - extremely insightful. is there one or two trusted websites that you follow to provide a good summary &amp;  on covid? i follow   and he does a really good job. recent video touted importance of vitamin d and elderberry, among other things.",fake
1818,58% of coronavirus deaths in scotland are from care facilities.,fake
5998,says house speaker nancy pelosi deleted a video of her telling people to go to chinatown.,fake
6392,"ireland says that due to the coronavirus, anyone caught kissing the blarney stone will be arrested on th�    ireland",fake
469,neil diamond says he is altering the words to “sweet caroline” to help in the fight against covid-19    neilyoung,fake
1635,outbreaks in slaughter houses are due to false pcr tests - the pcr test can show positive results for coronaviruses of cattle or vaccines for cattle,fake
2586,sinclair broadcast group is delaying airing an interview with a conspiracy theorist who baselessly claims dr fauci created the coronavirus,fake
2366,"in italy, 232 children have died from covid-19",fake
1356,video of passengers infected with coronavirus on an ethiopian airlines flight from italy that reached addis ababa airport.,fake
4623,video of a person infected with coronavirus committing suicide in new york.,fake
4017,???the coronavirus has made it to mississippi and the lady that caught it wasn???t around nobody with it which means it is airborne. that means if the wind blows it your direction you???ll have it also.??�,fake
3195,the federal government fired 396 thousand public servants who received illegally the emergency covid-19 allowance.,fake
3319,image and statement from the prime minister of italy.,fake
2788,"in january, donald trump claimed the coronavirus was “totally under control.”

in february, he said it would disappear.

now, he’s saying it “could’ve been stopped pretty easily if we had known.”

donald trump knew. he failed to act. and now we’re paying the price.",fake
5556,nigella seeds contain hydroxychloroquine which when mixed with helps keep coronavirus away.,fake
4119,"senate majority leader mitch mcconnell in may 2020 claimed that ""clearly the obama administration did not leave to [the trump] administration any kind of game plan for"" pandemics.",fake
118,bill gates profits from vaccination and wants to reduce the world's population.,fake
4161,retracted: hydroxychloroquine or chloroquine with or without a macrolide for treatment of covid-19: a multinational registry analysis - the lancet,fake
6324,a covid-19 patient was caught by the police in the gorakhpur district in the state of uttar pradesh india.,fake
142,leaked report says there are 'too many humans' on the planet    globalwarming  coronavirus  conspiracy,fake
917,goodwill industries international has fired all its employees because of the coronavirus pandemic.,fake
5996,we fact-checked this false comparison of daily coronavirus deaths with other diseases and included our own graph comparing the international coronavirus death counts for two different days.,fake
4556,"the virus can be overcome by drinking hot water every 15 minutes avoiding cold drinks and ice cream going out in the sun to kill the virus and with the ""self-diagnostic guideline"" -- if you hold your breath for 10 seconds and then you do not cough you do not choke you do not feel any tension in the lungs you have no cystic fibrosis in the lungs and the situation is reversible.",fake
1528,covid-19 wins virus-tainted santa anita derby,fake
4906,a police officer in bihar’s bhagalpur central jail has tested positive for coronavirus.,fake
5958,a video shows a hospital guard who collapsed in a hospital in josé c. paz argentina,fake
889,people in italy have thrown all of their money on the roads outside saying that this money is useless to save them from death. if you are well off spend this for the service and help of the needy.lesson for humanity.,fake
1061,icmr study plots covid-19 peak around mid-november,fake
5613,"???we were slow with the testing, but very quick with the travel ban. and that's been much more critical in saving lives.??�",fake
5015,chicken crosses road: questioned for crow-ona virus violation    foghornleghorn  heneryhawk,fake
441,chinese not allowed in supermarket . it's started in australia...,fake
1629,"$100b contact tracing bill ???is about controlling/tracking population, not about coronavirus.??�",fake
4386,"says the chinese communist party ""will finally admit that the real source of the coronavirus is from ???a lab in wuhan??? linked to its covert biological weapon programs.""",fake
2926,the duck dynasty amusement theme park to shut down due to the coronavirus    louisiana  duckdynasty  philrobertson,fake
1007,the treatment for coronavirus is mentioned in an intermediate zoology book. the viral forward reads: “it is not a new disease as it is already mentioned in the intermediate zoology book along with its treatment. it happens sometimes that many great scientists and doctors do not focus on lesser-known books as they are mostly busy with famous books.,fake
808,the who has issued an alert against buying holy colors from china,fake
4467,a nigerian in germany has developed a covid-19 herbal cure,fake
5650,the french doctor jean-roger hospital sent an email which claims you can protect yourself against covid-19 by drinking water every 15 minutes.,fake
3767,thieves in madrid are pretending to be doctors to steal from people's houses.,fake
3457,coronavirus (covid-19) is large in size where the cell diameter is 400-500 micro and for this reason any mask may prevent its entry - unicef,fake
2892,drinking hot water ou tea kills the new coronavirus because it cannot resist heat.,fake
4022,covid-19 strands pedestrian at traffic light,fake
3815,taking a flu shot causes false positive results on covid-19 tests.,fake
608,"ramnavmi celebrations in akbarpur, up, today.but we should only bash tabligi jamat of nizamuddin makraz.",fake
1777,"an exclusive picture of the patient’s throat infected with coronavirus covid1 showing the extent of inflammation and destruction that affected the throat and entrance to the lungs, which was caused by the virus in the first days of the infection. taste and severe shortness of breath.",fake
2251,self isolating grandmother finally discovers porn on the internet    pornography  coronavirus,fake
5550,???four kids who took the coronavirus vaccine died immediately.??�,fake
6011,rex the wonder dog to join trump's white house coronavirus task force    donaldtrump  coronavirus  johnwayne,fake
6059,an image of an elderly italian man who was asked to pay for the ventilator that he used for his recovery.,fake
1518,president trump says that he now knows who brought the coronavirus to the united states    donaldtrump  china,fake
5200,the italian prime minister has said his country has exhausted all options to fight against the coronavirus pandemic and pleads to god to “rescue your people.”,fake
3196,brazilian army built 2000 hospital beds in 48 hours.,fake
421,nobody north of watford has caught coronavirus because they're too hard,fake
2548,brazilian company owner who laid off employees because of the pandemic commits suicide.,fake
4414,coronavirus cases linked to 5g rollout.,fake
1344,"""plandemia"": this video claims that the coronavirus was created in a laboratory and that it is a plan to reduce the population where vaccines and abortion are involved among many other claims.",fake
4815,tasuku honjo japan’s nobel prize-winning immunologist says that the coronavirus is not natural did not come from bats and was manufactured by china.,fake
858,it is best to shave your beard to avoid being infected by the coronavirus.,fake
1808,we  d our timeline of donald trump’s shifting response to the coronavirus.   share any trump moments you think belong.,fake
225,joe diffie???s death was labeled ???as a covid-19 death and it wasn???t!??�,fake
4871,an image of the argentinian president alberto fernández with officials during the pandemic without masks and without respecting social distancing.,fake
3366,after husband tested positive for coronavirus wife fled from bangalore to agra in india.,fake
2703,the biggest covid expert at nanavati hospital dr ansari and dr limaye has informed that the following four treatment is commonly given to all patients.,fake
5933,buddhist smugly reflects that at least he has the present moment    life  coronavirus  nashville  buddhism,fake
5469,says russia unleashed more than 500 lions on its streets to ensure that people are staying indoors during this pandemic outbreak.,fake
3909,doctors finally admit that women can get the coronavirus from a toilet seat,fake
3599,pm forced to act on coronavirus after learning his voter base might not exist in a few months:,fake
2044,diary of someone with covid-19 in self-isolation,fake
796,"don't eat cabbage, as per who report, the coronavirus stays in cabbage for a very long time.",fake
3252,africans glad they don't live in america    coronavirus  satire  irony,fake
6144,a woman in uttar pradesh threw her five children into the river as they had no food to eat during the current lockdown.,fake
5211,"back to the future: 
new study shows that iodine solution can 𝗰𝗼𝗺𝗽𝗹𝗲𝘁𝗲𝗹𝘆 𝗶𝗻𝗮𝗰𝘁𝗶𝘃𝗮𝘁𝗲  covid19.

takes us back to our childhood when the first line of defence against a common cold / sore throat was an iodine tincture, or betadine gargle.",fake
1248,"day in the  office to catch up on  work  

 london computer cleaning keeps it equipment safe by disinfecting keyboards, mice, laptops and more from  bacteria,  germs and  viruses such as  covid19.

 business  coronavirus  safetyfirst  tech",fake
1388,indian prime minister narendra modi has been selected as the leader of international covid-19 task force.,fake
5709,"we’re in the middle of a global pandemic, and the trump administration is preventing people from getting health care.

i can’t believe this needs to be said, but president trump needs to reopen obamacare enrollment, and he needs to do it now. lives are at stake.",fake
4722,blowing hot air through a hairdryer will cure coronavirus.,fake
4798,coronavirus testing kits heading to the uk found to be contaminated with covid-19 | london evening standard,fake
4890,world cutest baby  anahita suffering  corona it's very dangerous so stay home stay safe,fake
429,social media posts claim that actors were caught in the act staging fake covid-19 cases.,fake
3335,u.s. house speaker nancy pelosi was in wuhan china six days after the impeachment proceedings against president trump ended.,fake
3481,the image of a boy with serious injuries is that of a tablighi jamat covid-19 patient who was beaten up by police in india after he misbehaved with the nurses in the hospital where he was admitted.,fake
878,quarantined man celebrates st patrick’s day by doing keg stand alone in his living room    stpatricksday  covid2019  lockdownontario,fake
2952,wash your paws - washing your paws is recommended by dr fucini for getting rid of covid-19 at peta's request.,fake
35,florida governor ron desantis botches covid-19 response - by banning corona beer in order to flatten pandemic curve.,fake
2969,canadian prime minister justin trudeau's wife in a hospital bed urging people to stay home to avoid ending up seriously ill with covid-19.,fake
4078,20 million chinese convert to islam and coronavirus does not affect muslims.,fake
340,a government minister claims that papad help produce antibodies to fight covid-19 infection.,fake
5369,"good  | active  coronavirus cases in  delhi drop below 10,000. every inch taken back is a recovery well earned!!!  godelhiites",fake
2818,"there’s a ‘camel library’ in ethiopia that has reached more than 22,000 children forced out of  school by  covid19.

education for all!
 monday  mondaymorning  mondayvibes  education",fake
2021,truth about brad pitt and jennifer aniston’s relationship during the coronavirus lockdown,fake
1767,"dr. anthony fauci ""has known for 15 years that chloroquine and … hydroxychloroquine will not only treat a current case of coronavirus but prevent future cases.”",fake
2277,"as of the last 24 hours this is the protocol regarding masks: masks 
should only be used by healthcare workers, caretakers or by people who 
are sick with symptoms like fever and cough.",fake
4578,the director of a major hospital in são paulo brazil has recommended drinking fennel tea and eating bull's liver as ways of prevention against covid-19.,fake
52,did you already have coronavirus? here’s a simple test,fake
2,politically correct woman (almost) uses pandemic as excuse not to reuse plastic bag    coronavirus  nashville,fake
1579,thyrocare thane lab is sealed over false-positive covid19 testing,fake
1632,"says president barack obama ""signed the medical appliance tax bill that forced companies to outsource manufacturing of masks, gowns, gloves and ventilaors [sic] to china, europe and russia to avoid the tax.??�",fake
5678,"aren't hospitals doing the business? i have huge respect for docs but the management... charging lakhs n lakhs for ppe from every patient. 
steam inhalation is advised by many docs. 
pharmacy has taken most advantage of this pandemic. selling 50 rs mask.for 250 or 300..",fake
2157,china is planning to kill coronavirus patients.,fake
918,a large country-randomized controlled trial with 2.7 billion people shows that covid-19 patients treated with hydroxychloroquine have a 79.1% lower death rate,fake
3022,"that 260k is the a mix of covid-19 (likely most), plus missed care, suicide, and some “savings” from decreased mvcs and other trauma. as we move onto the next 1-2 years, we may begin to see costs from the missed vaccine doses: esp hib and prevnar in the under 12mo age group.",fake
888,"countries should ignore covid and inform how to strengthen the immune system (e.g. vitamins c, d, and chlorine dioxide solution).

only those with weak immune systems need to separate themselves from exposure.",fake
5904,timeline of the trump administration's early messaging on the coronavirus pandemic,fake
5126,"you can beat the virus with warm water, salt or vinegar.",fake
5379,"gemma collins says she followed the rules on coronavirus for a couple of days but stopped because they were “too much”.

“they’re not really meant for major celebrities like me anyway,” she told reporters",fake
1156,_a claim that india???s ministry of home affairs has made it a ???punishable offense??� for citizens to publish posts on social media about the novel coronavirus has been shared repeatedly on facebook twitter and whatsapp._,fake
6101,a whatsapp forward which looked like an order from the government of jammu and kashmir read that the high speed (4g) internet services will be restored in the state by march 25. it also warned people that any misuse of internet facilities will result in legal action.,fake
540,human resources department institutes epic ass-covering measures in response to pandemic    pandemic  corporations,fake
3656,"trump declares war on coronavirus? no, on venezuela!",fake
2032,trump wants billions for coronavirus; will spend it on wall,fake
3180,unicef published health advice on covid-19.,fake
5129,coronavirus can be cured by sniffing clove and camphor and by drinking water the virus will go to the stomach and the acid in the stomach will kill the virus.,fake
173,people are offering prayers in groups on rooftops despite lockdown. that too when cases of coronavirus in india are continuously increasing.,fake
1935,slacker struggles to pretend covid-19 has negatively affected him    economy  money  work  recession  coronavirus,fake
2517,melburnians have been advised to wear face masks as  covid19 case numbers continue to climb in australia's second largest city. but just how effective are they at stopping the spread?  coronacheck:    coronavirusfacts  datoscoronavirus,fake
212,coronavirus is not like a broken leg,fake
5189,they are the same people who trust  coronil will cure  corona,fake
3933,old dalit woman beaten up by christian missionaries in kerala.,fake
2697,"hydroxychloroquine ""cures covid-19"" but there is a conspiracy by biil gates and dr. fauci to ban it.",fake
5897,donald trump is ???announcing tomorrow that the us is going into quarantine for the next 14 days.??�,fake
5685,according to a who report not a single vegetarian person in the world has been found to suffer from coronavirus.,fake
1688,"report: outbreak of idiocy spreading 10,000 times faster than coronavirus  coronovirus",fake
4619,israel's ministry of defense said the best measure against the pandemic is isolating the elders.,fake
327,"claims made in the viral video plandemic include: that the virus was ""manipulated"" in a laboratory setting; that hydroxychloroquine is ""effective against these families of viruses"" and that wearing a mask ""activates"" the virus.",fake
3586,a viral video purportedly from italy shows a child crying for his mother who died due to coronavirus.,fake
2182,muslims are hoarding food items being shared by the indian government.,fake
4083,says the new york times exposed the ???real reason behind coronavirus hype crash the market to harm trump???s re-election chances.??�,fake
41,football player cristiano ronaldo turned all his hotels into hospitals to help coronavirus patients and is paying doctors and the staff.,fake
3318,dettol and lysol can kill coronavirus.,fake
2459,"a social media rumor claims that google and apple ""put a covid tracker on every phone."" but that’s not the whole story. the technology is aimed at helping contact tracers slow the spread of the coronavirus and you must opt in to the feature.",fake
190,there are 59 positive coronavirus cases in nagpur along with three doctors one of whom is on ventilator.,fake
3773,industrial bleach being sold on amazon as 'miracle mineral solution' of covid-19,fake
3787,“when using a medical mask you're supposed to wear the white side out when you're not sick.”,fake
3562,"we wanted to know if there was any science to back up the ""contagion probability"" graph. wearing a mask is likely to interfere with the spread of covid-19. but the exact percentages in this social media image don’t hold up to scrutiny.",fake
5169,"file under ""misinformation about bill gates and the coronavirus vaccine.""",fake
4964,india achieves a new milestone as coronavirus recoveries cross the 10 lakh mark. india reports a record 50000+ new infections—the highest till date taking the country’s total confirmed case count to 15.8 lakh. tamil nadu government extends lockdown till 31 august.  coronavirus,fake
2842,"there are no scientific studies that prove sars-cov-2, which causes covid-19, exists",fake
4406,"people are already lining up outside the white house to get their $1,000 coronavirus checks    donaldtrump",fake
1955,both nsw premier   and vic. health min.   have compared  covid19 testing rates in their states favourably with the world. we found ms berejiklian's claim to be overblown and ms mikakos's claim to be a fair call. here's why:    factcheck,fake
3567,russia has deployed hundreds of lions to maintain lockdown order is going viral.,fake
4793,a tweet by pakistani journalist saadia afzaal claiming that china has developed a covid-19 vaccine.,fake
2606,vanessa hudgens calls coronavirus deaths ‘inevitable’ in tipsy instagram live,fake
4212,“so 2 doctors from bakersfield discover that coronavirus mortality rate is 0.03%. 13x less deadly than what was previously thought! their analysis has since been banned from youtube.”,fake
1010,a video shows italians or french people singing madonna katy perry britney spears or aya nakamura songs on their balcony because of the lockdown measure in france and italy.,fake
2558,"a facebook post that claims that the covid-19 is a ""fraud"" because the mass media used the same photo of a portuguese boy in multiple stories about children who died from covid-19.",fake
5004,hospitals compensated 15% more for covid-19 patients under the stimulus package and new york city hospitals are inflating their coronavirus numbers.,fake
79,philippines senators grace poe and risa hontiveros have been silent over the coronavirus crisis but were very vocal about the closure of abs-cbn.,fake
4912,hospital la paz in madrid spain is requesting blankets for patients admitted to the hospital.,fake
6116,"???if we stopped testing right now, we'd have very few cases, if any.??�",fake
5830,tens of thousands of koreans asked to expel chinese. the anti-chinese bandwagon swept across the world.,fake
1544,pelotas city hall a city in the brazilian state of rio grande do sul used sirens to mark the beginning of the lockdown in the city,fake
3540,gargling with hot water cures coronavirus says a doctor from mumbai's covid-19 hospital.,fake
5222,false information about  coronavirus testing has the potential to put people off getting tested. fact checkers around the world have been busy debunking this misinformation:   via    coronavirusfacts  datoscoronavirus,fake
3270,dr. zhong nanshan said saline solution can kill the virus.,fake
5922,image of nurses from yangon specialist hospital are shaving their heads as a precautionary measure for covid-19.,fake
4625,this is not normally what i'll share on my page.disappointed but relieved facebut i am lost for words. i cried all night thinking of who will pick up that bottle. it baffled me to see that some people still don't realise what the world is going through right nowdouble exclamation mark.please sharedouble exclamation mark this guy must be arrested,fake
1829,the mass vaccination was started just this morning and the first 7 children who received it died on the spot.,fake
4054,brasilian doctor discovered a cure for covid-19.,fake
3094,the president of ghana revealed that the coronavirus was created in a laboratory.,fake
2762,lockdown in telangana extended till 3 june 2020.,fake
4677,the water in botafogo's beach in rio de janeiro brazil is clear and clean because of quarantine.,fake
4901,an image shared on social media claims this italian doctor couple worked day and night and saved the lives of 134 patients but on the eighth day they contracted the coronavirus and died after an hour.,fake
3807,thousands volunteer to be infected with coronavirus in the hopes of accelerating a vaccine,fake
1082,president trump says he will be filing a personal lawsuit against china for causing the coronavirus    donaldtrump,fake
5267,"a post says that a 2005 study showed chloroquine was effective against ""covid-(1).” this is wrong. there’s no such thing as covid-1 and the drug wasn’t given to humans. it looked at primate cells infected with sars.",fake
3034,viral video suggesting self-check for covid-19 by holding your breath,fake
4503,"bidensoetoro harris, ccp &amp; associates caused this present covid bioweapon disaster!
bidensoetoro, the ccp &amp; associates should pay the whole world damages!
international law lawyers, get cracking!",fake
5527,president trump wants his base to donate their coronavirus stimulus checks to his re-election campai�    donaldtrump,fake
4257,the most up to date data in victoria for 2020 was consistent with that for 2019 despite concerns due to  covid19 however the numbers remain troubling according to vic's state coroner and don't mitigate the fact that there's been an increase in calls to mental health services,fake
5173,???we inherited a broken test??� for covid-19.,fake
3565,_a video has been viewed thousands of times in facebook posts alongside a claim it shows a sri lankan doctor who invented a rapid test kit for the novel coronavirus which causes the disease covid-19._,fake
6060,union health ministry reiterates that the country is not in its community transmission stage of coronavirus. at the inaugural event of india global week 2020 pm narendra modi invites the world to invest in india amid the ongoing pandemic.  coronavirus  coronavirusfacts,fake
3758,"this pandemic isn't just going to go away because you want it to, mr. president. step up and do your job before your negligence costs even more lives than it already has.",fake
5769,"a short documentary on why the united states is ruining the world by failing to do something about drinking bleach (known as mms, or miracle mineral solution) as a ""miracle cure"" for coronavirus. there are worse things to google for. send tweet!",fake
4147,"covid-19, take one minute and read. be understanding !!! a japanese doctor offers excellent advise on preventing covid-19. new coronavirus may not show symptoms for several days (14-27 days). how can one know if the person is infected? by the time he has a fever and/ or a cough and goes to the lung hospital, the patient may have 50% fibrosis, and then it is too late. taiwanese experts provide simple self-monitoring that we can do every morning: take a deep breath and hold your breath for more than 10 seconds. if you can do this successfully without coughing and without difficulty, without anxiety or chest tightness, it shows you do not have fibrosis and generally indicate no infection..",fake
5643,"china happy that all this huawei business is distracting from their genocide

   huaweiwatchgt2  chinacoronavirus  corononavirus",fake
3872,brazilian mps revealed the hospital claiming it treats 5000 covid-19 patients.,fake
4088,"fenugreek seed applied on a tape strip if pasted on the thumb and left overnight, it can beat throat infection",fake
773,"covid depends on severity as does flu both can kill, hayfever isn't going to kill you
i've had hayfever very bad before when younger not so nowadays though, i do take basic tablets/ antihistamines when pollen is high so it dosn't cause discomfort really.",fake
5869,indian nurses resigned due to covid-19 infected jamati patients misbehavior.,fake
6184,coronavirus case in uttar pradesh district india.,fake
6047,croatian doctors including the country's health minister held a ceremonial ball despite of quarantine measures.,fake
403,"says alexandria ocasio-cortez tweeted, ???it???s vital that governors maintain restrictions on businesses until after the november elections because economic recovery will help trump be re-elected. a few business closures or job losses is a small price to pay to be free from his presidency.  keepusclosed.??�",fake
975,"how right-wing extremists, libertarians and evangelicals built quebec's movement against covid-19 restrictions | cbc",fake
6280,coronavirus and cashew checken    coronavirus  cashewchicken,fake
605,works at the luque cemetery near paraguayan capital asunción are related to people who died from covid-19.,fake
